rank,PubYear,Life Sciences,Physics,Chemistry,Computers,Engineering,Mathematics,Agriculture & Environment,Humanity,Others,Sums of cits
5816,1982,660.1666667,1.333333333,2,0,9.666666667,0,4.333333333,0,34.5,712
5817,1995,2,39.44047619,617.2071429,0.666666667,46.35238095,0.333333333,0,0,6,712
5818,1995,661.05,0,1.083333333,0,3.033333333,0,2.333333333,0,44.5,712
5819,2000,684.8333333,0.5,0.333333333,0,7,0,0.333333333,2,16,711
5820,2000,10.66666667,369.0333333,163.8333333,0.5,110.4666667,37,5,0.5,15,712
5821,1996,33.8,393.15,153.1166667,1.666666667,66.85,45.16666667,3.5,0,14.75,712
5822,2001,688.1666667,0,8,1,5.166666667,0,0.666666667,0,9,712
5823,2001,416.4666667,63.23333333,47.66666667,1,139.3,5.833333333,2,0,36.5,712
5824,1999,709.5,0,0.5,0,1,0,0,0,1,712
5825,1999,599.5166667,0,3.583333333,0,0.5,0.5,86.4,0,21.5,712
5826,1991,637.7880952,0,5.416666667,1.80952381,2,0.785714286,0,0,63.2,711
5827,1991,679.3333333,0,0,0,1.333333333,0,1,0,29.33333333,711
5828,1990,680.1333333,0,14.96666667,0,1.5,0,1.666666667,0.733333333,11,710
5829,1985,697.6666667,0,0,0,6.333333333,0,1,0,6,711
5830,1992,663.3,0,0,0,0.2,0,0,0,47.5,711
5831,1990,0.666666667,473.4047619,77.36904762,0,149.8928571,2.5,0.166666667,0,7,711
5832,1985,68.58333333,104.1833333,4.833333333,212.6666667,252.9666667,28.28333333,4.816666667,4.5,16,696.8333333
5833,2001,686.75,0.333333333,8.666666667,0,5,0,0.75,1.5,8,711
5834,2001,0,630.1333333,21.48333333,0.5,38.21666667,11.66666667,0,0,9,711
5835,1999,679.9666667,0,1.666666667,1,4.75,1.45,8.666666667,8.5,4,710
5836,1997,22.26666667,6.8,0,0,3,0.666666667,612.2666667,0,66,711
5837,2002,673,0,3,0,1,0,0,0,34,711
5838,1998,702.1666667,0,2.166666667,0,2.666666667,0,0,0,4,711
5839,1992,677.2166667,0,4.2,0,3.666666667,0,0.333333333,0,24.58333333,710
5840,1992,680.8833333,0,4.466666667,0,3,0,1.4,0,20.25,710
5841,1993,593.2166667,0,1.2,0,2.416666667,0,2.833333333,1.333333333,109,710
5842,1990,213.3,35.16666667,435.947619,9.183333333,4.035714286,3.666666667,1.7,0,7,710
5843,1992,688.25,0,1.5,0,7.916666667,0,0,0,12.33333333,710
5844,1994,670.6666667,0,5.5,0,2.666666667,0,0,1.333333333,29.83333333,710
5845,1990,434,1,244.1666667,0.333333333,9.166666667,0,6.333333333,0,15,710
5846,1994,696.3333333,0,0.5,0,4.166666667,0,0,0,9,710
5847,1986,652.3666667,0.75,3.5,0,0.75,0,0.333333333,23.05,28.25,709
5848,1995,0,647.6333333,14.76666667,0,6.266666667,14.33333333,0,0,27,710
5849,1995,684,0,1,0.333333333,3.666666667,0,0,0,21,710
5850,2000,679.3333333,1,1.166666667,0,7.5,0,7.5,4.5,9,710
5851,2002,671,0,2,0,1,1,2.5,0,32.5,710
5852,1997,688,0,1.75,0,3,0,0.25,0,17,710
5853,2002,677.9666667,0,3.5,0.166666667,2.2,0.333333333,0,0.333333333,25.5,710
5854,2001,635.35,0.25,3.25,0.2,56.75,0.2,1.5,0,12.5,710
5855,2002,697.1666667,1,0,0.25,7.083333333,0,0,0,4.5,710
5856,1999,473.3333333,0.5,2.666666667,0.833333333,12.33333333,0,172.8333333,1,46.5,710
5857,1992,641.3333333,0,1.333333333,0,0.333333333,0,0,0,66,709
5858,1993,686.8333333,0,0.25,0,0.666666667,0,0.25,0,21,709
5859,1990,531.9547619,2.5,71.72857143,2,9.816666667,1.166666667,2.5,0,87.33333333,709
5860,1986,617.5833333,0,3.166666667,0,1.833333333,0,15.08333333,0.833333333,70.5,709
5861,1993,669.25,0,1.666666667,0,3.833333333,0.25,0.5,0,33.5,709
5862,1993,681.8,0,4.416666667,0,2.533333333,0.25,4,0,16,709
5863,1986,640.0666667,0.5,35.35,0,1.583333333,0,0.5,0,31,709
5864,1984,650.1666667,1,4.833333333,0,5.666666667,0,3.333333333,3.5,32.5,701
5865,1974,622.25,0,8.25,0,3.5,0,4.666666667,4.666666667,57.66666667,701
5866,2001,621.6833333,0.5,4.833333333,0.75,53.4,0,2.5,0,25.33333333,709
5867,1999,1.733333333,28.5,465.4,0,199.0333333,0,4.333333333,1,9,709
5868,1997,19.5,22.25,0,2.5,13.41666667,0,625.25,0,25.83333333,708.75
5869,2002,0,632.5833333,0.333333333,0.833333333,69.41666667,3.5,1,0,1,708.6666667
5870,1995,694.6666667,0,0.5,0,8.833333333,0,0,0,5,709
5871,2001,571.9166667,2.333333333,0,16.66666667,7,0.5,0,54.25,56.33333333,709
5872,1998,698.3333333,0.25,1.833333333,0,2.083333333,0,2.5,0,3,708
5873,2001,24.66666667,13,586.0666667,0,72.93333333,0,11.83333333,0,0.5,709
5874,1999,660.5,1,19.6,3.45,1.2,0.333333333,2.166666667,1.25,19.5,709
5875,1999,697.3666667,0,0,3.7,6.933333333,0,0,0,0,708
5876,1992,630.5833333,1.5,32.86666667,0.333333333,6.883333333,0,9.833333333,0,26,708
5877,1974,0,674.35,0.9,0,1,3.75,0,0,16,696
5878,1988,584.35,0.75,50.16666667,3.7,4,2.75,2.283333333,0,60,708
5879,1986,654.0666667,0,7.1,0,1.5,0,1.333333333,0,44,708
5880,1986,679.5,0.5,0.5,0,4.166666667,0.5,0.5,0,22.33333333,708
5881,1981,684.3333333,2.833333333,0,0,6.5,0,0,0,14.33333333,708
5882,1995,698.8333333,0,0,0,7.5,0,0.666666667,0,1,708
5883,1995,691,0,6.666666667,0.333333333,1,0,0,0,9,708
5884,2000,684.55,0,6,1,7,3.616666667,0,2.333333333,3.5,708
5885,2000,687.5,0,0.833333333,0.666666667,0,1.333333333,0.666666667,0,17,708
5886,2000,686.4666667,0,0,0,1.533333333,1,0,0,19,708
5887,1998,673.1666667,0,1.833333333,0.25,6.25,0,0.5,0,26,708
5888,1996,698.5,0,0,0.666666667,8.833333333,0,0,0,0,708
5889,1996,559.8833333,4.333333333,50.75,0,66.83333333,0,4.2,0,22,708
5890,1997,7.833333333,0,692.8333333,0,4.333333333,0,0,0,3,708
5891,1992,665.6666667,0,1,0,0,0,1.333333333,0,39,707
5892,1992,661.1666667,0,0.5,0,0,0,0,0,45.33333333,707
5893,1989,694.25,1,1.75,0,0.666666667,0,1,0,8.333333333,707
5894,1992,607.5666667,5.333333333,41.43571429,0.783333333,13.16666667,0.5,1.714285714,0,36.5,707
5895,1978,563.2936508,0,69.13492063,0.5,6.166666667,0,20.4047619,1,37.5,698
5896,1993,653.3333333,0,5.333333333,0,5.333333333,0,0,0,43,707
5897,1993,609.7833333,3.583333333,22.81666667,0.4,7.333333333,0.5,0,0,62.58333333,707
5898,1995,669.9333333,0,4.9,0,3.5,0,4.666666667,0,24,707
5899,2001,553.15,12.33333333,0.4,41.5,9.533333333,10.83333333,0,31.08333333,48.16666667,707
5900,1992,664.3833333,0.333333333,1.083333333,1.7,1.5,1,4,0,32,706
5901,2000,690.4666667,0,1.333333333,0,9.7,0,0.5,1,4,707
5902,1996,634.4166667,0,2.083333333,0,3.5,1.25,1.75,0,64,707
5903,1997,11.7,23.83333333,1,477.6,179.8666667,6.1,4.233333333,2.333333333,0,706.6666667
5904,2000,697.4166667,0.5,2.5,0,2.583333333,0,0,0,4,707
5905,2000,684.8333333,0.666666667,8.666666667,0,6.666666667,0.333333333,0,0.833333333,3,705
5906,2001,668.0333333,4,2,0.2,21.43333333,0.333333333,1.5,1.5,7,706
5907,1999,618.5833333,1,1.75,4.333333333,4.5,0,0.75,38.41666667,36.66666667,706
5908,2001,608.5,1,28.08333333,0,8.583333333,0,52.33333333,0.5,8,707
5909,2000,18.41666667,322.6333333,192.75,0.5,137.8666667,1.5,28.08333333,0,5.25,707
5910,2002,696.1666667,2,0,0,5.5,0,0.333333333,0,3,707
5911,2002,650.9166667,0.333333333,0,16.58333333,6.333333333,0.5,0,30.33333333,1,706
5912,1998,684.9166667,0.833333333,1,1,7.5,0,0,5.75,6,707
5913,1999,685.5,0,2.666666667,0,7.833333333,0,0,0,11,707
5914,2000,180.25,14.5,329.3333333,0,169.8333333,0,9.583333333,0.5,3,707
5915,1990,661.2666667,0,2,0,3.733333333,0,1,0,38,706
5916,1992,569.7833333,1.5,60.48333333,0,20.83333333,0.5,2.5,0,50.4,706
5917,1986,647.4666667,0,2.833333333,0,0.2,0,2,0,52.5,705
5918,1966,465.5333333,0,14,0,3.666666667,0,0,46.3,48.5,578
5919,1992,673.6666667,0,0,0,3,0,0,0.333333333,29,706
5920,1992,657.2166667,1.5,0.833333333,0,1.283333333,1,0.666666667,0,43.5,706
5921,1994,530.0714286,7.833333333,51.16666667,0.30952381,85,0.619047619,0,0,31,706
5922,1986,604.4,9,34.6,5.666666667,1.666666667,1.833333333,0.833333333,0,48,706
5923,1992,700.0833333,0,1.5,0,3.166666667,0.25,0,0,1,706
5924,1995,699.4333333,0,0.333333333,0.333333333,1.5,0.4,0,0,4,706
5925,2000,660.8333333,0,1,0,0,0,0,43.16666667,1,706
5926,2000,653.1666667,3,29.25,0,8.416666667,0,6.166666667,0,6,706
5927,1995,676.3333333,0,1.166666667,0,5.5,0,0,0,23,706
5928,1996,684.6666667,0,4.583333333,0.333333333,1.166666667,0,2.25,0,13,706
5929,2002,703.4666667,0,0.5,0,1.333333333,0.2,0,0,0.5,706
5930,1999,621.1666667,6.166666667,42.66666667,0.166666667,4.916666667,0.333333333,5.583333333,0,24,705
5931,2000,174.95,35.28333333,26.83333333,180.3333333,229.4,20.61666667,25.83333333,3.416666667,5.333333333,702
5932,1978,640.3333333,0,31.91666667,0,1,0,6,0.25,25.5,705
5933,1984,0,689,2,0,0.833333333,0,1.166666667,0,12,705
5934,1992,667.8333333,1,7.5,0,7.833333333,0,1,1.333333333,18.5,705
5935,1985,703.5,0,1,0,0.5,0,0,0,0,705
5936,1984,608.1666667,1,5.333333333,0,1.5,0,0,0,88,704
5937,1987,649.8,0,2.366666667,0,8.833333333,0,4.5,0,38.5,704
5938,1993,667.8333333,1,5.333333333,0,1.833333333,0,0,0,29,705
5939,1979,670.5,0.5,4.666666667,0.5,3,0.333333333,0,0,24.5,704
5940,1981,663.8333333,1,3.5,0,11.5,0,1.5,0,21.66666667,703
5941,1994,676.6333333,0,9.283333333,0,2.833333333,0,0.25,0,16,705
5942,1994,686.1666667,0,1.833333333,0,5.75,0.75,0.5,0,10,705
5943,1995,700.5,0,0.666666667,0.333333333,2,0,0.5,1,0,705
5944,2000,679,1,2.666666667,0.333333333,1.333333333,0.666666667,2.5,0,17.5,705
5945,1999,673.4166667,0,5.166666667,0,4.166666667,0,3.25,0,17,703
5946,2001,691.8333333,0,6,0,3.666666667,0,0,0,3.5,705
5947,1998,496.4,62,58.5,7.133333333,0.5,9.966666667,0.5,0,70,705
5948,2002,1,294.6666667,135.3,0,273.0333333,0.666666667,0.333333333,0,0,705
5949,1988,648.2,0,0.5,0,1.3,0,0,0,54,704
5950,1973,617.6277778,0,9.305555556,0,3.566666667,0,0,0,69.5,700
5951,1969,600.4666667,0.25,52.6047619,0,1,0.25,2.428571429,0,25,682
5952,1980,658.9166667,0,7.75,0,3.166666667,0,5.833333333,0.5,25.83333333,702
5953,1962,516.1666667,0,3.833333333,0,14,0,3,0.5,80.5,618
5954,1978,1,3,0,0,6.666666667,0.5,600.8333333,0,61,673
5955,1991,693.1666667,0,0.333333333,0,7.5,0,1,0,2,704
5956,1981,0,635.5,0.5,0,1.25,49.08333333,0.5,0.666666667,4.5,692
5957,1975,606.3333333,0,8.666666667,0,1.5,0,4.5,0,80,701
5958,1984,611.5666667,0,4.933333333,0,2.5,0,4,0,80,703
5959,1989,573.5666667,0.5,56.56666667,0.533333333,5.333333333,0,0.5,0,67,704
5960,1999,0.333333333,573.9166667,28.83333333,0,94.75,1.666666667,1,0.5,3,704
5961,1996,670.3333333,0,1,0,7.833333333,0,0.5,0.333333333,24,704
5962,2000,657.6,0,0,0.2,0,0.2,40.5,0,5.5,704
5963,1997,0,624.5,5.333333333,3,6.833333333,38.08333333,0.5,2,23.75,704
5964,1996,682.3833333,0.833333333,5.783333333,0,1.833333333,0,3.666666667,0,9.5,704
5965,2000,673.75,0,2.833333333,0,3.333333333,0,0.5,8.083333333,15.5,704
5966,1996,635.3,0.5,7.666666667,0.5,4.033333333,0,2,0,54,704
5967,2002,582.5,10.75,71.15,3.333333333,7.5,2.433333333,1.833333333,0,24.5,704
5968,1996,659.5666667,0,0.333333333,0,1.266666667,0,2.5,0.333333333,40,704
5969,2000,680.1666667,0,2,0,0.833333333,0,1.166666667,0,19.83333333,704
5970,2000,659.6,0,1.666666667,0,18.65,1,1.083333333,0,22,704
5971,1987,677.1333333,0,3.066666667,0,1,0,4.8,0,17,703
5972,1978,653.1666667,0,22.08333333,0,6.5,0,1,0.25,13,696
5973,1994,649.3,1,0.5,0,2.7,0.5,0,0,49,703
5974,1990,654.1666667,0,1,0,0.833333333,0,0,0,47,703
5975,1982,0,662.1666667,0,0,0.5,2.333333333,0,0,34,699
5976,1993,653.2666667,0,3.333333333,0,4.4,0,0,0,42,703
5977,1993,579.3166667,0.5,21.06666667,0,10.12857143,0.5,81.82142857,0.666666667,9,703
5978,1960,514,2,7,0,6,0,1,0,54,584
5979,2001,657,0.5,0.25,1,1.25,1,13.91666667,28.08333333,0,703
5980,1997,654.4833333,0.333333333,0.833333333,0,7.683333333,0,0.666666667,0,39,703
5981,2002,611.5833333,4.166666667,30.4,7.083333333,2,1.266666667,0,0,46.5,703
5982,2002,665.1666667,0,7,0,3,0,1.333333333,1.5,25,703
5983,1997,2.666666667,207.0166667,298.7833333,1.75,128.8666667,1.666666667,57.75,0.5,4,703
5984,1993,652.9166667,0,2.25,0.333333333,3.666666667,0,0.833333333,0,42,702
5985,1987,1,562.5,54.25,0,68.08333333,1.333333333,7.833333333,0,7,702
5986,1988,661.5,0,0,0,0,0,0,0,40.5,702
5987,1990,116.7055556,75.3,411.7269841,6.888888889,69.97857143,2.166666667,3.9,0,15.33333333,702
5988,1990,628.2166667,0,8.75,0.533333333,2,0,0,0,62.5,702
5989,1992,653.3333333,0,4.75,0,2.916666667,0,0,0,41,702
5990,1993,671.5555556,0,1.5,1.5,2.444444444,0,6.333333333,14.66666667,3,701
5991,1988,648.3333333,0,0,0,0.5,0,0.333333333,0.833333333,52,702
5992,1994,660.25,0,3.5,0,18.25,0,0,0,20,702
5993,1979,564.3333333,0,1.333333333,0,1.833333333,0,1,0,132.5,701
5994,1995,0,670.4166667,1,1,14.25,7,0,3,5.333333333,702
5995,1995,3.916666667,262.0833333,228.7833333,0,195.7166667,0,0,0.5,11,702
5996,1995,684.4,0,0,0,1.266666667,0,0.333333333,0,16,702
5997,1996,652.0166667,0,1,0,0.983333333,0,0.25,9.25,36.5,700
5998,2000,11,200.1666667,458.6666667,1.666666667,24.16666667,6.333333333,0,0,0,702
5999,1989,659.4166667,0,3.083333333,0,5,0,0.5,0,34,702
6000,1999,615.25,2.333333333,0,5.5,2.083333333,2.166666667,1.083333333,12.58333333,61,702
6001,2001,664.6,0,0.666666667,3.7,1,4.7,3.833333333,0,23.5,702
6002,1999,151.25,29.26666667,9.733333333,253.6166667,214.4666667,19.6,10.9,0.666666667,8.5,698
6003,1994,686.1333333,0,2,0.666666667,0.4,0.65,0,8.15,1,699
6004,1987,644.7333333,0,8.533333333,0,8.666666667,0,4.066666667,0,35,701
6005,1990,673.8333333,0,0,0,7.5,0,0.666666667,0,19,701
6006,1994,41.35238095,64.33333333,535.0809524,2,55.06666667,0.333333333,0.333333333,1.5,1,701
6007,1993,554.4333333,8,46.53333333,0.7,1.333333333,0,0.5,0,89.5,701
6008,1989,656.4166667,0,6.75,0,1.5,0,1,0,35.33333333,701
6009,1995,676.2833333,0,0,0.333333333,5.833333333,2.05,0,4,11.5,700
6010,1993,1,97.83571429,242.7547619,0,356.6595238,0,0.75,0,2,701
6011,1995,676.3,0,3.333333333,0,3.033333333,0,0,0.333333333,18,701
6012,1996,0,475.3587302,70.57142857,0,148.9031746,0,0.666666667,0,5.5,701
6013,2001,21.16666667,196.6166667,212.7333333,0,167.9833333,0.333333333,101.1666667,0,1,701
6014,1996,663.1666667,0,1,0,2.333333333,0,1,0,33.5,701
6015,2000,634.8833333,1,1.333333333,18.81666667,2.5,6.466666667,8,0,28,701
6016,1996,9.166666667,0.5,686.5,0,3.833333333,0,0,0,1,701
6017,1997,697.0333333,0,1.333333333,0.2,0.933333333,0,0,0.5,0,700
6018,2002,1.333333333,236.2333333,193.0833333,0,267.7666667,0,1.583333333,0,1,701
6019,2000,132.55,4.4,0.833333333,0,30.33333333,0,517.8833333,0,15,701
6020,2000,672.4166667,0.333333333,5.666666667,0.5,6.25,1,5.333333333,0,9.5,701
6021,1989,670.4,1.333333333,1.033333333,0,1.666666667,0,0.4,1.166666667,24,700
6022,1988,614.5333333,0,3.833333333,0,1,0,1,28.63333333,50,699
6023,1990,693.6888889,0,0,0,4.811111111,0,0,0.5,1,700
6024,1990,634.0833333,0,10.25,0.5,4.333333333,0,0.833333333,0,50,700
6025,1989,674.1,0,13.25,0.25,1.733333333,0,0,0.666666667,10,700
6026,1991,689.0166667,0,3.5,0,1.166666667,0.65,0,0.333333333,4.333333333,699
6027,1990,674.8333333,0,2.25,0,14.16666667,0,0.75,0,8,700
6028,1983,667.6666667,0,11.08333333,0,1,0,0,8.25,11,699
6029,1997,625.2,1,3.666666667,3.233333333,5.866666667,27.03333333,0,0,33,699
6030,1999,1.233333333,329.35,106.7,0.833333333,254.6333333,1,1.25,0,5,700
6031,1995,675.3333333,0,0,0,0.5,0,5,11.16666667,8,700
6032,1997,639.8333333,1.833333333,2.9,0.25,14.51666667,0,1.75,1.916666667,37,700
6033,2000,652.75,0.333333333,3,0,16.41666667,0,0.75,3.25,23.5,700
6034,2002,672.0666667,0,0.75,0,17.35,0,0.333333333,0,8.5,699
6035,2002,435.75,0,0,8.833333333,0.333333333,1,0.25,240.3333333,12.5,699
6036,2002,668.5,0.333333333,3.666666667,0,8.333333333,0.5,9.666666667,0,8,699
6037,1996,610.7,0,3.283333333,0,0,0,47.51666667,0,37.5,699
6038,1998,685.6666667,0,0.75,0,0.333333333,0,5.25,0,8,700
6039,2000,648.1666667,0,17.25,0,4.333333333,0,5.25,0,25,700
6040,1997,665.8333333,0,1.583333333,0,3,0.333333333,0.25,0,29,700
6041,1989,0,462.5904762,33.56666667,0,193.1761905,1,0,0,8.666666667,699
6042,1986,641.1190476,0.333333333,5.761904762,0,3.333333333,0,2.119047619,0,42.33333333,695
6043,1989,665.8611111,0,2.694444444,0,7.75,0,2.694444444,0,20,699
6044,1993,687.5333333,0,0,0.533333333,3.933333333,0,1.5,0,4.5,698
6045,1996,642.3166667,1.983333333,19.83333333,6.1,4.35,1.5,4.916666667,0.5,16.5,698
6046,1995,2.666666667,2.75,669,0,23.08333333,0,0.5,0,1,699
6047,2001,1.5,6.05,668.9,0,19.55,0,0,0,3,699
6048,2001,0.5,619.9333333,31.75,0.25,21.56666667,9,0,0,16,699
6049,2001,661.4166667,0,3.083333333,0,0.5,0,0,0,34,699
6050,2002,680.3333333,0,2.5,0,0.833333333,0,1.833333333,0,13.5,699
6051,2002,671.6666667,0.25,0.5,0,23.08333333,1,0,0,0.5,697
6052,1990,631.6666667,0,1.166666667,0,1.666666667,0,0,0,63.5,698
6053,1993,669.5833333,0,1,0,2.166666667,0,1.25,0,24,698
6054,1991,621,0,0,0,1,0,0.5,0.5,75,698
6055,1987,617,2.166666667,0,0,0.333333333,1.5,1.5,0,75.5,698
6056,1989,633.7666667,0,2.5,0,3.733333333,0,1.5,0.5,55,697
6057,1994,628.3333333,1.25,21.66666667,0.25,3.5,0,0,0,43,698
6058,1990,644.1666667,0,0.5,0,0.833333333,0,1.5,0,51,698
6059,1980,639.95,0,22.05,0,4.5,0,1,0,25.5,693
6060,1984,0,674.6666667,0,5.5,0,7.333333333,0.5,0,10,698
6061,1967,545.8333333,0,7.666666667,0,0.5,0,0.5,0,115.5,670
6062,1996,659.6666667,0,2.166666667,0,2.166666667,0,2.5,0.5,31,698
6063,2001,593.1666667,4.166666667,30.25,0,40.41666667,1.333333333,18.16666667,1,8.5,697
6064,2002,656.4166667,0.75,8.333333333,0.333333333,8.5,0,6.666666667,0,17,698
6065,2000,694,0.5,0.5,0,3,0,0,0,0,698
6066,1995,649.55,0,41.95,0,4.666666667,0,0.833333333,0,1,698
6067,2000,0,103.6833333,270.3833333,0,316.7166667,0,5.216666667,0,2,698
6068,2002,6.233333333,195.7333333,214.9333333,0.5,275.2666667,1,1.333333333,0,3,698
6069,2000,625.0666667,2.166666667,31.36666667,9.833333333,4.033333333,0.533333333,1,1,23,698
6070,1996,0,578.5357143,10.41666667,1.333333333,82.21428571,6.5,0,0,19,698
6071,2002,447.6833333,3.066666667,149.65,1.45,19.56666667,0.666666667,71.41666667,0.5,4,698
6072,1991,670.4166667,0,3.333333333,0,4.75,0,0,0,18.5,697
6073,1991,639.5,0,0,0,0,0,0.5,0,57,697
6074,1987,615.6666667,0,1.333333333,0.5,0,0,1.5,0,78,697
6075,1980,2.833333333,602.15,50.83333333,2.5,13.43333333,10.91666667,4.333333333,0,1,688
6076,1993,692.5,0.5,0,0,0.333333333,0,2.166666667,0,1.5,697
6077,1994,669.9666667,1,1,0,2.533333333,0,0.5,0,22,697
6078,1993,679.6333333,0,0,1,1.833333333,0.2,4.666666667,9.666666667,0,697
6079,1994,666.3333333,0,0.5,0,4.166666667,0,0,0,26,697
6080,2000,1.166666667,228.6333333,351.9833333,0.5,106.7166667,0.5,0,0,7.5,697
6081,1997,642.3666667,0,0,0,4.3,0,0,0,50.33333333,697
6082,1998,676,0.4,3.866666667,0,5.4,0,1.333333333,0,10,697
6083,1992,686.25,0,1,0,4.75,0,1,0,3,696
6084,1993,647.4166667,10.33333333,4.75,1,11.66666667,1.5,2,0,17.33333333,696
6085,1990,634.1,0,2.5,0,2.4,0,0,0,56,695
6086,1980,0,574.9666667,33.91666667,0,54.36666667,3.75,0,0,27,694
6087,1984,0.5,423.1285714,81.66666667,1.5,164.9714286,1.833333333,19.4,0,3,696
6088,1992,667.9333333,0,1,0,9.066666667,0,0,0,18,696
6089,1989,0.4,247.047619,90.51904762,0,346.2833333,0.75,3.166666667,0.833333333,7,696
6090,1979,667.5833333,0,1.25,0,3.166666667,0,0.5,0,16.5,689
6091,1995,683.8333333,0,1.5,0,0.666666667,0,0,0,10,696
6092,1997,667.3333333,0.5,2.833333333,0,1,0,0,0.333333333,23,695
6093,1995,659.0880952,0,0,0.342857143,1.166666667,11.90238095,3.5,8,12,696
6094,1995,629.5,0.833333333,26.75,1.916666667,3.166666667,0.833333333,1,0,32,696
6095,1996,673.9,0,0.5,0,3.6,0,0,0,18,696
6096,1997,653.9166667,1.5,5.666666667,0,1.666666667,0,0.25,0,33,696
6097,2000,684.1833333,1,3.583333333,0,1.733333333,0,0.5,0,5,696
6098,1998,0.833333333,0.833333333,679.9,0,6.6,0.333333333,2.5,0,5,696
6099,1999,692.6666667,0,2.333333333,0,1,0,0,0,0,696
6100,1999,661.1666667,0,19.41666667,1.583333333,2.333333333,0,1,1.166666667,9.333333333,696
6101,1978,654.8333333,0,4,0,2,0,8,5.666666667,12.5,687
6102,1993,639,2,0.25,1.25,9.666666667,3,0,2.833333333,37,695
6103,1988,555.7666667,0.333333333,90.65,2.916666667,2,0.333333333,1,1,41,695
6104,1985,611.8666667,0,6.833333333,1.416666667,5.7,3.083333333,7.266666667,2.333333333,55.5,694
6105,1988,690.6666667,0,0,0,3.333333333,0,0,0,1,695
6106,1948,470.6666667,0,104.3333333,0,1.666666667,0,4.333333333,0,36,617
6107,1994,673.9333333,0,3,0.25,6.816666667,0,0,0,11,695
6108,1979,607.4166667,5.233333333,48.41666667,0,7.766666667,0,4.666666667,0,15.5,689
6109,1989,671.8333333,0,0.833333333,0,5.333333333,0,0,0,17,695
6110,2000,664.0833333,0,10.41666667,2.666666667,1.833333333,1.333333333,0.666666667,0,13,694
6111,1996,691.1333333,0.5,0,1,0.666666667,0.2,0,0.5,1,695
6112,1996,669.3333333,0,6,0,13.16666667,0,0.5,0,6,695
6113,2001,641.4,0.5,6.45,0.366666667,2.7,0.833333333,0.75,0,42,695
6114,2001,673.55,0.5,0,0.583333333,2.45,0.5,0,15.41666667,2,695
6115,1998,594.5,0,1.5,0,0,0,21,60,18,695
6116,1998,668.8,0,0.333333333,0,1.2,1,0.666666667,0,23,695
6117,1998,668.1833333,0,6.333333333,0.7,1.25,0.533333333,3.5,0,14.5,695
6118,1998,660.8333333,0,5.333333333,0,2.333333333,0,0.5,0,26,695
6119,2002,677,0,0.5,0,10.5,0,0,0,7,695
6120,1999,567.9166667,12.5,66.16666667,5.75,11.33333333,4.5,1.333333333,0.5,25,695
6121,1990,663.5,0,1.5,0,2.166666667,0,1.833333333,0,25,694
6122,1986,657.5,0,1.333333333,0,4.666666667,0,0,0,30.5,694
6123,1979,0,685,0,0.5,0,3.5,0,0,2,691
6124,1979,663.1666667,0,0,0,8.666666667,0,5.166666667,0,14,691
6125,1990,659.2333333,0.333333333,0.333333333,0,1.266666667,0,8.833333333,0,24,694
6126,1992,660.0833333,0,0.333333333,0,1.083333333,0,1.5,0,31,694
6127,1989,661.8333333,0,2.333333333,0,5.5,0,2.333333333,0,22,694
6128,1985,610.452381,0,4.011904762,0.5,1.5,0.5,1.285714286,0.5,73.25,692
6129,1987,611.65,7.833333333,39.95,0,3.333333333,0,3.233333333,0,28,694
6130,1986,660.9333333,0,4.5,0,24.73333333,0,0.333333333,0.5,2,693
6131,1985,0,680.6666667,0,0,0,13.33333333,0,0,0,694
6132,2000,0,687.6666667,0,0,0,0.333333333,0,0,6,694
6133,1994,681.8,0,2.666666667,0.666666667,2.666666667,0.2,1,0,5,694
6134,2000,2.333333333,129.3166667,455.95,0,100.4,0,0,0,6,694
6135,2002,1.666666667,103.95,107.9,0,478.45,0.666666667,1.366666667,0,0,694
6136,1998,363.6833333,25.83333333,2.233333333,4.083333333,251.0833333,8.666666667,34.16666667,1.25,3,694
6137,2000,657.3,0.5,4.5,0,1.45,0,2.75,0,27.5,694
6138,2002,96.26666667,89.98333333,301.8833333,0.5,188.5333333,0,2.5,0,14,693.6666667
6139,1991,656.4833333,0,2,0,9.85,0.5,1.833333333,0.333333333,22,693
6140,1985,668.3333333,0,0,0,4.333333333,0,1.833333333,0.5,16,691
6141,1992,643,0.833333333,2.5,0.75,0,1.416666667,0,0,44.5,693
6142,1988,199.8380952,75.75,372.8666667,8.926190476,10.83333333,6.119047619,0.333333333,0.333333333,18,693
6143,1992,5.5,191.9166667,280.4,0.166666667,49.16666667,0.333333333,162.5166667,0,3,693
6144,1993,639.75,0,2.333333333,0,2.416666667,0,1.5,0,47,693
6145,1993,652.8777778,0,5,0,6.2,2.75,4.672222222,0,21.5,693
6146,1994,658.5833333,0,0.5,0,0.416666667,0,0,1.5,32,693
6147,1972,621.1666667,0.25,0.5,0,0,0.25,6.333333333,0,47.5,676
6148,1977,649.3333333,0,15.33333333,0,1,0,0,2.833333333,12.5,681
6149,1995,661.8333333,1,6.166666667,0,6.666666667,0,0.333333333,1,16,693
6150,1995,11,0,677.1666667,0,2.166666667,0,1.166666667,0.5,1,693
6151,1997,656.1666667,0,6.833333333,0.166666667,4,0.333333333,0.5,0,25,693
6152,1997,23.76666667,133.8666667,503.2,3.033333333,14.96666667,7.666666667,6.5,0,0,693
6153,2001,668.5,0,3.5,0.333333333,1,0,0.666666667,0,19,693
